title,company,location,category,salary_min,salary_max,contract_type,created,description,redirect_url,search_term
Power BI Developer (Power Apps experience required),McGregor Boyall,"Manchester, Greater Manchester",IT Jobs,0.0,156000.0,contract,2026-06-01T16:12:15Z,"Power BI Developer (Power Apps experience is essential) Banking Locations: Manchester, Birmingham, Edinburgh or Bristol Working: 2 days per week onsite Duration: 6 months (likely extension to end of year) IR35: Inside IR35 (via umbrella) Rate: Up to £600 p/d The Role Looking for a Power BI Developer to design scalable data models, build high-quality datasets, and deliver insightful dashboards supporting critical business processes. You'll also help establish a robust BI data foundation, integra…",https://www.adzuna.co.uk/jobs/details/5747717141?utm_medium=api&utm_source=057dc159,power bi developer
Power BI Developer - 12 month FTC,Orbit Group,"Coventry, West Midlands",IT Jobs,28277.0,35345.0,contract,2026-05-28T19:54:00Z,"We’re building thriving communities as one of the UK’s largest housing groups and a leading developer of affordable housing. We believe everyone is entitled to a good home they can afford, in a place they are proud to live. More than 100,000 people live in our homes. If you want to experience work that’s truly rewarding, join us. Because when we achieve together, customers and communities thrive. Work for Orbit. Believe in people. The role We are seeking an experienced Power BI Developer to joi…",https://www.adzuna.co.uk/jobs/land/ad/5743706095?se=pBFbXBZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=AC2C7420FC143C3E74DB9B25A52C35E4D830AF5E,power bi developer
Power Apps Developer (Power BI specialism),Methods Business and Digital Technology,"London, UK",IT Jobs,60000.0,70000.0,permanent,2026-04-23T13:07:50Z,"Salary: £60k to £70k Methods is recruiting for a Power Apps Developer (Power BI specialism) to join our team within the Public Sector Business unit on a permanent basis. This role will be mainly remote but require flexibility to travel to client sites, and our offices based in London, Sheffield. Role Overview We are looking for a skilled Power Apps Developer (Power BI specialism) to design, build, and maintain high-impact business solutions. You will be the go-to expert for turning raw data int…",https://www.adzuna.co.uk/jobs/details/5708297939?utm_medium=api&utm_source=057dc159,power bi developer
Power Apps Developer (Power BI specialism),Methods Business and Digital Technology,"Bristol, South West England",IT Jobs,60000.0,70000.0,permanent,2026-04-23T13:07:50Z,"Salary: £60k to £70k Methods is recruiting for a Power Apps Developer (Power BI specialism) to join our team within the Public Sector Business unit on a permanent basis. This role will be mainly remote but require flexibility to travel to client sites, and our offices based in London, Sheffield. Role Overview We are looking for a skilled Power Apps Developer (Power BI specialism) to design, build, and maintain high-impact business solutions. You will be the go-to expert for turning raw data int…",https://www.adzuna.co.uk/jobs/details/5708297941?utm_medium=api&utm_source=057dc159,power bi developer
Power Apps Developer (Power BI specialism),Methods Business and Digital Technology,"Sheffield, South Yorkshire",IT Jobs,60000.0,70000.0,permanent,2026-04-23T13:07:50Z,"Salary: £60k to £70k Methods is recruiting for a Power Apps Developer (Power BI specialism) to join our team within the Public Sector Business unit on a permanent basis. This role will be mainly remote but require flexibility to travel to client sites, and our offices based in London, Sheffield. Role Overview We are looking for a skilled Power Apps Developer (Power BI specialism) to design, build, and maintain high-impact business solutions. You will be the go-to expert for turning raw data int…",https://www.adzuna.co.uk/jobs/details/5708297942?utm_medium=api&utm_source=057dc159,power bi developer
"Power Platform/BI Developer, Transformation Programme, London",E3G,"Waterloo, South East London",IT Jobs,58394.0,64790.0,contract,2026-06-11T13:03:02Z,"Power Platform/BI Developer, Transformation Programme, London This post is based in E3G’s London office and will support the design, build and iteration of a suite of interim business tools within E3G’s Microsoft 365 estate. Working as part of a small agile delivery team, the role will help deliver new internal finance and resource management tools that improve visibility of resource allocation, cash flow and pipeline performance for senior stakeholders. Background E3G is the world lead strateg…",https://www.adzuna.co.uk/jobs/details/5759899804?utm_medium=api&utm_source=057dc159,power bi developer
Senior BI Developer (SQL & Power BI),Amoria Group,"Manchester, Greater Manchester",IT Jobs,67877.03,67877.03,,2026-05-24T13:18:49Z,"Senior BI Developer (SQL & Power BI) Amoria Group Location - Manchester / Hybrid We’re looking for a Senior BI Developer to take ownership of our end to end BI and data environment within a growing international business. This is not just a reporting role. We’re looking for someone who enjoys improving, optimising and shaping BI environments, somebody who wants real ownership and the opportunity to influence how data is managed and delivered across the business. You’ll work closely with senior …",https://www.adzuna.co.uk/jobs/details/5739763908?utm_medium=api&utm_source=057dc159,power bi developer
Power BI Dashboard Developer — Multi-Branch Letting Agency,,UK,Sales Jobs,35234.13,35234.13,,2026-06-04T05:44:12Z,"I run a group of UK letting agencies. I need a Power BI dashboard built that pulls data from two sources: SME Professional (Y branches) and Jupix (X branches) via scheduled CSV export. I need one group-level dashboard showing all branches combined, and individual branch views. Key metrics: total units under management, occupied units, landlord funnel conversion (lead → appointment → valuation → won), tenant funnel conversion, weekly income (letting fees, maintenance commission, sales commission…",https://www.adzuna.co.uk/jobs/details/5751572634?utm_medium=api&utm_source=057dc159,power bi developer
Senior Developer - Power BI,Mace,"London, UK",IT Jobs,55812.62,55812.62,,2026-05-14T12:51:35Z,"Mace combines construction expertise with consultancy to unlock potential in every person or project and redefine the boundaries of ambition. Our values shape the way we consult and define the people we want to join us on our journey. As a senior Power BI developer, you will be expected to work with Microsoft’s ‘low code’ Power platform suite, principally with Power BI, as well as SharePoint, Teams and the M365 Office suite. There is an opportunity to grow your role into other Power platform ap…",https://www.adzuna.co.uk/jobs/details/5729114406?utm_medium=api&utm_source=057dc159,power bi developer
Finance Analyst,Hays,"Oxford, Oxfordshire",Accounting & Finance Jobs,41566.14,41566.14,,2026-05-26T09:28:00Z,"An Oxfordshire business is looking for an experienced Finance Analyst to help them better utilise their data. Job Title: Finance AnalystLocation: OxfordSalary: £40,000 to £45,000Working pattern: Hybrid (3 days in office per week) Your new company A long-standing and highly reputable Oxfordshire publishing company is looking for a Finance Analyst with experience in business intelligence, financial reporting and data analysis. The role will involve working with tools such as Excel and Power BI to…",https://www.adzuna.co.uk/jobs/land/ad/5741075696?se=pBFbXBZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=34C213F99FEFC33A744B936FE42E2D981EF66F20,power bi developer
BI Developer,ALTECH GROUP LTD,"Lancashire, North West England",IT Jobs,35000.0,45000.0,permanent,2026-05-16T15:01:20Z,"A growing UK-based organisation is looking for a technically strong Power BI Developer to join its central BI function, supporting business-critical financial and operational reporting. This role is ideal for someone who enjoys building scalable reporting solutions, developing robust semantic models, and working closely with stakeholders to turn business requirements into meaningful insight. The position offers a strong mix of hands-on Power BI development, data modelling, and analytical proble…",https://www.adzuna.co.uk/jobs/land/ad/5731505611?se=pBFbXBZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=BE9555C9E5E18E21A62BECAF5F2A762974E0A6A2,power bi developer
BI Project Specialist,MCS Group,"Belfast, Northern Ireland",IT Jobs,55000.0,55000.0,,2026-06-08T15:20:07Z,"Business Intelligence Project Specialist (Power BI) Shape the future of data-driven decision making in a global manufacturing environment. We are seeking an experienced Business Intelligence Project Specialist to join a growing analytics function, acting as the vital link between business stakeholders and technical delivery teams. This is a unique opportunity for a Power BI expert who enjoys combining hands-on dashboard development with project leadership, stakeholder engagement, and end-to-end…",https://www.adzuna.co.uk/jobs/land/ad/5756323634?se=pBFbXBZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=10C4D560ADB019FB28FB36861197D74D23228457,power bi developer
BI Developer,hireful.,"Birmingham, West Midlands",IT Jobs,35000.0,45000.0,permanent,2026-06-11T17:46:09Z,"Are you an ambitious BI Developer looking to accelerate your career within a purpose-driven organisation that is transforming the way data and insight support business performance? We are seeking a talented BI Developer to play a key role in delivering a new reporting portfolio that will support major business transformation initiatives, including the implementation of Jaggaer and our long-term 2030 growth strategy. This is an exciting opportunity for a BI Developer, Power BI Developer, Busines…",https://www.adzuna.co.uk/jobs/land/ad/5760103768?se=pBFbXBZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=1543BFF0759DCE5107A83678677BDB97C466D495,power bi developer
BI Developer,Adria Solutions,"Warrington, Cheshire",IT Jobs,45000.0,60000.0,permanent,2026-06-05T15:07:32Z,"BI Developer Our client is seeking an experienced BI Developer to join their growing Digital and Technology team. This is a fantastic opportunity for a data and reporting professional who enjoys working closely with both technical teams and business stakeholders to deliver impactful reporting and analytics solutions. You will be responsible for developing and maintaining business intelligence and management information reporting, helping to provide valuable insights that support business perfor…",https://www.adzuna.co.uk/jobs/land/ad/5753274887?se=pBFbXBZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=049F533C39130EFC45FA3B4112792DBE64BA4104,power bi developer
Senior PowerBI Developer,Pure Resourcing Solutions,"Bury St. Edmunds, Suffolk",IT Jobs,45000.0,60000.0,permanent,2026-05-20T19:08:55Z,"An established and well-known UK organisation is looking to appoint a Senior BI Developer to join its Business Intelligence team. This is an opportunity to play a key role in developing and expanding a growing Power BI capability. The business has a long-standing BI environment and is now investing in modern reporting, giving you the chance to influence standards, shape best practice and drive adoption across the organisation. The role You will be responsible for delivering high quality, end-to…",https://www.adzuna.co.uk/jobs/land/ad/5735318121?se=pBFbXBZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=F8CBDC2DBA9D3FA02BEB658C9444986CCDBD49D2,power bi developer
